NOTE	96	55.259998	0.750000	0.500000
NOTE	97	55.259998	0.250000	0.500000
NOTE	98	56.520000	0.500000	0.000000
NOTE	99	57.150002	0.750000	0.000000
NOTE	100	57.150002	0.250000	0.000000
NOTE	101	57.781666	0.500000	0.000000
NOTE	102	58.410000	0.250000	0.000000
NOTE	103	58.410000	0.750000	0.000000
NOTE	104	59.029999	0.500000	0.000000
NOTE	105	59.660000	0.150000	0.000000
NOTE	106	59.660000	0.850000	0.000000
NOTE	107	60.760002	0.500000	0.000000
NOTE	108	61.099998	0.850000	0.000000
NOTE	109	61.250000	0.150000	0.000000
NOTE	110	61.849998	0.500000	0.000000
NOTE	111	62.169998	0.250000	0.000000
NOTE	112	62.488888	0.250000	0.000000
NOTE	113	63.439999	0.700000	0.000000
NOTE	114	63.752777	0.700000	0.000000
NOTE	115	64.674446	0.300000	0.000000
NOTE	116	64.674446	0.700000	0.000000
NOTE	117	64.993332	0.300000	0.000000
NOTE	118	64.993332	0.700000	0.000000
NOTE	119	66.559998	0.500000	0.000000
NOTE	120	67.190002	0.250000	0.000000
NOTE	121	67.190002	0.750000	0.000000
NOTE	122	67.830002	0.600000	0.000000
NOTE	123	68.160004	0.400000	0.000000
NOTE	124	69.080002	0.500000	0.000000
NOTE	125	69.699997	0.750000	0.000000
NOTE	126	70.029999	0.250000	0.000000
NOTE	127	70.330002	0.500000	0.000000
NOTE	128	71.589996	0.500000	0.000000
NOTE	129	72.220001	0.750000	0.000000
NOTE	130	72.220001	0.250000	0.000000
NOTE	131	72.849998	0.600000	0.000000
NOTE	132	73.150002	0.400000	0.000000
NOTE	133	74.099998	0.250000	0.500000
NOTE	134	74.099998	0.750000	0.500000
NOTE	135	75.349998	0.500000	0.000000
NOTE	136	76.599998	0.650000	0.000000
NOTE	137	77.099998	0.350000	0.000000
NOTE	138	77.550003	0.500000	0.000000
NOTE	139	78.040001	0.250000	0.000000
NOTE	140	78.040001	0.750000	0.000000
NOTE	141	78.489998	0.650000	0.000000
NOTE	142	78.809998	0.350000	0.000000
NOTE	143	79.110001	0.750000	0.000000
NOTE	144	79.589996	0.250000	0.000000
NOTE	145	80.059998	0.500000	0.000000
NOTE	146	80.541672	0.350000	0.000000
NOTE	147	80.541672	0.650000	0.000000
NOTE	148	81.000000	0.800000	0.000000
NOTE	149	81.320000	0.200000	0.000000
NOTE	150	81.629997	0.500000	0.000000
NOTE	151	82.570000	0.800000	0.000000
NOTE	152	82.570000	0.200000	0.000000
NOTE	153	83.037773	0.500000	0.000000
NOTE	154	83.496117	0.650000	0.000000
NOTE	155	83.805000	0.350000	0.000000
NOTE	156	84.139999	0.200000	0.000000
NOTE	157	84.760002	0.800000	0.000000
NOTE	158	85.389999	0.500000	0.000000
NOTE	159	85.870003	0.500000	0.000000
NOTE	160	86.331665	0.350000	0.000000
NOTE	161	86.331665	0.650000	0.000000
NOTE	162	86.650002	0.200000	0.000000
NOTE	163	86.958328	0.200000	0.000000
NOTE	164	87.279999	0.800000	0.000000
NOTE	165	87.599998	0.800000	0.000000
NOTE	166	87.910004	0.350000	0.000000
NOTE	167	88.222221	0.350000	0.000000
NOTE	168	88.540001	0.600000	0.000000
NOTE	169	88.852776	0.600000	0.000000
NOTE	170	89.160004	0.150000	0.000000
NOTE	171	89.474449	0.150000	0.000000
NOTE	172	89.779999	0.850000	0.000000
NOTE	173	90.110001	0.850000	0.000000
NOTE	174	90.410004	0.600000	0.000000
NOTE	175	90.410004	0.150000	0.000000
NOTE	176	90.716118	0.250000	0.000000
NOTE	177	90.716118	0.700000	0.000000
NOTE	178	91.050003	0.450000	0.000000
NOTE	179	91.050003	0.900000	0.000000
NOTE	180	91.353333	0.800000	0.000000
NOTE	181	91.353333	0.350000	0.000000
NOTE	182	91.669998	0.150000	0.000000
NOTE	183	91.981110	0.150000	0.000000
NOTE	184	92.300003	0.850000	0.000000
NOTE	185	92.614449	0.850000	0.000000
NOTE	186	92.930000	0.400000	0.000000
NOTE	187	92.930000	0.650000	0.000000
NOTE	188	93.242218	0.300000	0.000000
NOTE	189	93.242218	0.550000	0.000000
NOTE	190	93.559998	0.150000	0.000000
NOTE	191	93.559998	0.700000	0.000000
NOTE	192	93.875557	0.800000	0.000000
NOTE	193	93.875557	0.250000	0.000000
NOTE	194	94.180000	0.500000	0.000000
NOTE	195	94.809998	0.200000	0.000000
NOTE	196	94.809998	0.800000	0.000000
NOTE	197	95.430000	0.500000	0.000000
NOTE	198	95.750000	0.650000	0.000000
NOTE	199	95.750000	0.350000	0.000000
NOTE	200	96.070000	0.200000	0.000000
NOTE	201	96.070000	0.800000	0.000000
NOTE	202	96.379997	0.850000	0.000000
NOTE	203	96.379997	0.150000	0.000000
NOTE	204	96.690002	0.350000	0.000000
NOTE	205	97.001106	0.350000	0.000000
NOTE	206	97.320000	0.650000	0.000000
NOTE	207	97.639999	0.650000	0.000000
NOTE	208	97.959999	0.200000	0.500000
NOTE	209	98.580002	0.800000	0.500000
NOTE	210	99.199997	0.200000	0.000000
NOTE	211	99.830002	0.800000	0.000000
NOTE	212	100.449997	0.500000	0.500000
NOTE	213	101.089996	0.300000	0.500000
NOTE	214	101.089996	0.700000	0.500000
NOTE	215	101.709999	0.450000	0.000000
NOTE	216	101.709999	0.150000	0.000000
NOTE	217	102.018333	0.450000	0.000000
NOTE	218	102.018333	0.150000	0.000000
NOTE	219	102.339996	0.550000	0.000000
NOTE	220	102.339996	0.850000	0.000000
NOTE	221	102.651672	0.550000	0.000000
NOTE	222	102.651672	0.850000	0.000000
NOTE	223	102.980003	0.300000	0.500000
NOTE	224	103.599998	0.700000	0.500000
NOTE	225	104.220001	0.150000	0.000000
NOTE	226	104.305695	0.150000	0.000000
NOTE	227	104.380707	0.150000	0.000000
NOTE	228	104.464066	0.150000	0.000000
NOTE	229	104.541107	0.150000	0.000000
NOTE	230	104.619652	0.150000	0.000000
NOTE	231	104.689995	0.150000	0.000000
NOTE	232	104.839996	0.850000	0.000000
NOTE	233	104.922928	0.850000	0.000000
NOTE	234	105.000000	0.850000	0.000000
NOTE	235	105.089630	0.850000	0.000000
NOTE	236	105.166115	0.850000	0.000000
NOTE	237	105.256332	0.850000	0.000000
NOTE	238	105.330002	0.850000	0.000000
NOTE	239	105.480003	0.500000	0.000000
NOTE	240	106.110001	0.300000	0.000000
NOTE	241	106.110001	0.700000	0.000000
NOTE	242	106.730003	0.200000	0.000000
NOTE	243	106.730003	0.800000	0.000000
LINK 232 233 234 235 236 237 238 
LINK 225 226 227 228 229 230 231 
